Año,Región,Provincia,Comuna,Rubro,CIIU,Contaminante,Emision,Huso,latitud,longitud
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Carbon monoxide,0.27,19,-32.77836357,-71.18762513
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Carbon monoxide,0.27,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.27,19,-33.89107243,-71.63321155
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.27,19,-33.19363975,-71.69727672
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Otros tipos de intermediación monetaria,Carbon dioxide,0.27,19,-33.039569,-71.62859593
"2,020",Valparaíso,Valparaíso,Valparaíso,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.27,19,-33.03340748,-71.63259821
"2,020",Valparaíso,Quillota,Quillota,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.27,19,-32.93924103,-71.28242609
"2,020",Valparaíso,Valparaíso,Casablanca,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,0.27,19,-33.31878486,-71.39263816
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.27,19,-33.88367169,-71.68865273
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.27,19,-32.93750356,-71.32189478
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.27,19,-33.13080069,-71.5609186
"2,020",Valparaíso,Los Andes,Los Andes,Otras actividades,Otras actividades de telecomunicaciones,Nitrogen oxides (NOx),0.27,19,-32.8364267,-70.5951886
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga por carretera,Carbon dioxide,0.27,19,-33.1323549,-71.5560456
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.27,19,-33.05272128,-71.60984347
"2,020",Valparaíso,Valparaíso,Viña del Mar,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.27,19,-33.02767931,-71.57660827
"2,020",Valparaíso,Los Andes,San Esteban,Producción agropecuaria,Actividades de apoyo a la ganadería,Carbon monoxide,0.27,19,-32.7736401,-70.57370566
"2,020",Valparaíso,Marga Marga,Quilpué,Otras actividades,Otras actividades de telecomunicaciones,Nitrogen oxides (NOx),0.27,19,-33.02970579,-71.48112204
"2,020",Valparaíso,Marga Marga,Quilpué,Comercio mayorista,"Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de gasfitería y calefacción",Nitrogen oxides (NOx),0.27,19,-33.04493418,-71.41644441
"2,020",Valparaíso,Los Andes,Los Andes,Otras industrias manufactureras,Otras industrias manufactureras n.c.p.,Carbon dioxide,0.27,19,-32.82320726,-70.61497804
"2,020",Valparaíso,Petorca,La Ligua,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Nitrogen oxides (NOx),0.26,19,-32.30499152,-71.22192867
"2,020",Valparaíso,Los Andes,Calle Larga,Producción agropecuaria,Actividades poscosecha,Nitrogen oxides (NOx),0.26,19,-32.85825172,-70.6395388
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras industrias manufactureras,Fabricación de vidrio y productos de vidrio,Carbon monoxide,0.26,19,-32.84819055,-70.94168992
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Reparación de maquinaria,Volatile organic compounds (VOC),0.26,19,-33.03771145,-71.58722001
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.26,19,-33.01033976,-71.54854676
"2,020",Valparaíso,San Antonio,El Quisco,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.26,19,-33.44416905,-71.67881243
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Volatile organic compounds (VOC),0.26,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Quillota,Calera,Pesca y acuicultura,Acuicultura marina,Carbon monoxide,0.26,19,-32.77836357,-71.18762513
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon monoxide,0.26,19,-32.92768417,-71.49354752
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon dioxide,0.26,19,-33.04564004,-71.61387395
"2,020",Valparaíso,Quillota,Calera,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.26,19,-32.79289215,-71.20455114
"2,020",Valparaíso,Valparaíso,Quintero,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.26,19,-32.77132831,-71.53486719
"2,020",Valparaíso,Valparaíso,Puchuncaví,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.26,19,-32.6461223,-71.4282869
"2,020",Valparaíso,Valparaíso,Concón,"Industria química, de plástico y caucho",Fabricación de otros productos de caucho,Carbon monoxide,0.26,19,-32.95904621,-71.51014049
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,"PM2.5, primary",0.26,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,Nitrogen oxides (NOx),0.26,19,-32.92917461,-71.45794566
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.26,19,-32.75008618,-70.70899845
"2,020",Valparaíso,Petorca,La Ligua,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.26,19,-32.44612894,-71.30172689
"2,020",Valparaíso,San Felipe de Aconcagua,Catemu,Otras industrias manufactureras,Fundición de metales no ferrosos,"PM2.5, primary",0.26,19,-32.79958061,-70.95446046
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Otras actividades de telecomunicaciones,Carbon dioxide,0.26,19,-33.02452666,-71.55233749
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM10, primary",0.26,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM2.5, primary",0.26,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM, primary",0.26,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon dioxide,0.26,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Quillota,Nogales,Comercio minorista,Venta al por menor de combustibles para vehículos automotores en comercios especializados,Carbon dioxide,0.26,19,-32.70867289,-71.20561254
"2,020",Valparaíso,Petorca,La Ligua,Otras actividades,Otras actividades de telecomunicaciones,Carbon dioxide,0.25,19,-32.44800045,-71.29899864
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Otras actividades de telecomunicaciones,Carbon dioxide,0.25,19,-32.84051336,-70.95920319
"2,020",Valparaíso,San Antonio,El Tabo,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.25,19,-33.49869133,-71.62432875
"2,020",Valparaíso,Valparaíso,Quintero,Pesca y acuicultura,Pesca marítima,Nitrogen oxides (NOx),0.25,19,-32.7776974,-71.5253454
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de alojamiento para estancias cortas,Carbon dioxide,0.25,19,-32.74999665,-70.72081156
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,"PM10, primary",0.25,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Volatile organic compounds (VOC),0.25,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.25,19,-33.89107243,-71.63321155
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.25,19,-33.31903809,-71.40762806
"2,020",Valparaíso,San Antonio,El Quisco,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.25,19,-33.42768801,-71.63676902
"2,020",Valparaíso,Marga Marga,Quilpué,Otras industrias manufactureras,Elaboración de otros productos alimenticios n.c.p.,Carbon monoxide,0.25,19,-33.03917888,-71.4142424
"2,020",Valparaíso,Petorca,La Ligua,Otras actividades,Otros tipos de intermediación monetaria,Carbon dioxide,0.25,19,-32.44798787,-71.23103739
"2,020",Valparaíso,Petorca,Cabildo,"Captación, tratamiento y distribución de agua","Captación, tratamiento y distribución de agua",Carbon dioxide,0.25,19,-32.42927185,-71.01399877
"2,020",Valparaíso,Valparaíso,Puchuncaví,Minería,Extracción y procesamiento de cobre,Ammonia,0.25,19,-32.76486898,-71.48281651
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Sulfur dioxide,0.25,19,-32.79851512,-70.82736666
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Carbon monoxide,0.25,19,-33.0955005,-70.25441905
"2,020",Valparaíso,San Antonio,San Antonio,Otras actividades,Actividades inmobiliarias realizadas con bienes propios o arrendados,Carbon dioxide,0.25,19,-33.58851573,-71.61287037
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.25,19,-32.65419205,-71.16173917
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,Carbon dioxide,0.25,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.25,19,-33.31903809,-71.40762806
"2,020",Valparaíso,San Antonio,Santo Domingo,Producción agropecuaria,Cría de aves de corral,Nitrogen oxides (NOx),0.24,19,-33.88367169,-71.68865273
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM10, primary",0.24,19,-32.92439011,-71.50675531
"2,020",Valparaíso,Valparaíso,Concón,Refinería de petróleo,Fabricación de productos de la refinación del petróleo,"PM2.5, primary",0.24,19,-32.92439011,-71.50675531
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Sulfur dioxide,0.24,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Sulfur dioxide,0.24,19,-32.79851512,-70.82736666
"2,020",Valparaíso,San Felipe de Aconcagua,Panquehue,Otras industrias manufactureras,Elaboración de vinos,Sulfur dioxide,0.24,19,-32.79851512,-70.82736666
"2,020",Valparaíso,Quillota,Quillota,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Carbon dioxide,0.24,19,-32.93648636,-71.31645724
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,Actividades de telecomunicaciones inalámbricas,Carbon dioxide,0.24,19,-32.8396128,-70.9552582
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Otras actividades de telecomunicaciones,Carbon monoxide,0.24,19,-35.67514497,-71.54296465
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Transporte de carga por carretera,Nitrogen oxides (NOx),0.24,19,-33.13636907,-71.55627918
"2,020",Valparaíso,San Felipe de Aconcagua,Llaillay,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.24,19,-32.81779996,-70.99024212
"2,020",Valparaíso,San Antonio,El Quisco,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.24,19,-33.42768801,-71.63676902
"2,020",Valparaíso,Valparaíso,Casablanca,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.24,19,-33.30645444,-71.42088742
"2,020",Valparaíso,San Antonio,San Antonio,Otras industrias manufactureras,"Elaboración y conservación de pescado, crustáceos y moluscos",Nitrogen oxides (NOx),0.24,19,-33.59830576,-71.61761533
"2,020",Valparaíso,San Antonio,San Antonio,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.24,19,-33.64130593,-71.58229978
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,"PM10, primary",0.24,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras industrias manufactureras,Fabricación de otros productos elaborados de metal n.c.p.,"PM2.5, primary",0.24,19,-33.05451284,-71.55777482
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,"Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles",Nitrogen oxides (NOx),0.24,19,-33.05320047,-71.50024027
"2,020",Valparaíso,Quillota,Nogales,Minería,Extracción y procesamiento de cobre,Carbon dioxide,0.24,19,-32.65419205,-71.16173917
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.24,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.24,19,-32.75008618,-70.70899845
"2,020",Valparaíso,San Felipe de Aconcagua,San Felipe,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.24,19,-32.75008618,-70.70899845
"2,020",Valparaíso,Valparaíso,Casablanca,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica",Nitrogen oxides (NOx),0.24,19,-33.19363975,-71.69727672
"2,020",Valparaíso,Valparaíso,Puchuncaví,Termoeléctricas,"Generación, transmisión y distribución de energía eléctrica","PM10, primary",0.24,19,-32.75255771,-71.47931608
"2,020",Valparaíso,Quillota,Quillota,Otras actividades,Actividades de servicios vinculadas al transporte terrestre,Carbon dioxide,0.24,19,-32.9399681,-71.31494397
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.23,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.23,19,-33.0955005,-70.25441905
"2,020",Valparaíso,Los Andes,Los Andes,Minería,Extracción y procesamiento de cobre,Nitrogen oxides (NOx),0.23,19,-33.0955005,-70.25441905
"2,020",Valparaíso,San Felipe de Aconcagua,Putaendo,Otras actividades,Actividades de hospitales públicos y privados,Nitrogen oxides (NOx),0.23,19,-32.62673964,-70.71434486
"2,020",Valparaíso,Quillota,Quillota,Comercio minorista,Otras actividades de venta al por menor en comercios no especializados,Carbon dioxide,0.23,19,-32.89594905,-71.24652243
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,"Generación, transmisión y distribución de energía eléctrica",Carbon monoxide,0.23,19,-33.08694348,-71.62678872
"2,020",Valparaíso,Valparaíso,Valparaíso,Otras actividades,Actividades de hospitales públicos y privados,Carbon dioxide,0.23,19,-33.04514128,-71.61658917
"2,020",Valparaíso,Valparaíso,Viña del Mar,Otras actividades,Actividades de juegos de azar y apuestas,Carbon monoxide,0.23,19,-33.01939367,-71.55993832
"2,020",Valparaíso,San Antonio,El Tabo,Comercio minorista,"Venta al por menor en comercios no especializados con predominio de la venta de alimentos, bebidas o tabaco",Carbon dioxide,0.23,19,-33.45713365,-71.66082926
"2,020",Valparaíso,Valparaíso,Concón,Plantas de tratamiento de aguas servidas,Evacuación de aguas residuales,Carbon dioxide,0.23,19,-32.93587229,-71.54933733
"2,020",Valparaíso,Marga Marga,Quilpué,Gestores de residuos,Tratamiento y eliminación de desechos no peligrosos,Nitrogen oxides (NOx),0.23,19,-33.06286118,-71.45844388
"2,020",Valparaíso,Valparaíso,Concón,Otras industrias manufactureras,Fabricación de otros productos minerales no metálicos n.c.p.,"PM10, primary",0.23,19,-32.93141289,-71.45920116
"2,020",Valparaíso,Valparaíso,Quintero,Otras actividades,Transporte por tuberías,Carbon dioxide,0.23,19,-32.77734399,-71.49620659
